Name	*Rune Name	complete	firstLadderSeason	lastLadderSeason	*Patch Release	itype1	itype2	itype3	itype4	itype5	itype6	etype1	etype2	etype3	*RunesUsed	Rune1	Rune2	Rune3	Rune4	Rune5	Rune6	T1Code1	T1Param1	T1Min1	T1Max1	T1Code2	T1Param2	T1Min2	T1Max2	T1Code3	T1Param3	T1Min3	T1Max3	T1Code4	T1Param4	T1Min4	T1Max4	T1Code5	T1Param5	T1Min5	T1Max5	T1Code6	T1Param6	T1Min6	T1Max6	T1Code7	T1Param7	T1Min7	T1Max7	*eol
Runeword800	Transformation	1				tors									He N Shi N	r44	r05	r03	r05			oskill	Wearwolf	10	10	dmg%		200	200	ac%		400	400	oskill	Feral Rage	20	20	dmg-norm		20	30	deadly		50	50	all-stats		50	50	0
Runeword801	Peace	1				helm									He I Wa	r44	r01	r27				aura	Cleansing	20	20	nofreeze		1	1	regen		1000	1000	regen-mana		300	300	life-on-striking		4	4	mana-on-striking		2	2	all-stats-percent		30	30	0
Runeword802	Placidity	1				pelt									He I Se I	r44	r01	r31	r01			oskill	Fire Mastery	5	5	oskill	370	5	5	oskill	Wind Mastery	5	5	kill-skill	Fire Surge	100	20	kill-skill	Cold Surge	100	20	kill-skill	Wind Surge	100	20	skilltab	17	7	7	0
Runeword803	Horizon	1				tors									Chi He I Se N	r14	r44	r01	r31	r05		hit-skill	Axe Proc	10	40	strpercent		30	30	red-dmg%		20	20	oskill	Claw Mastery	20	20	ac%		500	500	reduce-ac		50	50	hit-skill	Amplify Damage	3	60	0
Runeword804	Discontent	1				helm									Fu He I	r32	r44	r01				hit-skill	Time Stop	3	50	oskill	Lower Resist	20	20	aura	Defiance	15	15	extra-summ		50	50	oskill	Summon Skeleton King	1	1	dmg-norm		40	50	cast2		50	50	0
Runeword805	Hound	1				weap									I Nu	r01	r45					move2		50	50	aura	Vigor	15	15	att%		300	300	dmg-min		200	200	dmg%		400	400	lifesteal		50	50	hp%		20	20	0
Runeword806	Demon	1				asnx									I Nu Ya Shi Ya	r01	r45	r11	r03	r11		dmg%		400	400	oskill	Wind Mastery	10	10	dmg-max		300	300	hit-skill	Cobra Strike	5	60	hit-skill	Inner Sight	3	40	kill-skill	Wind Surge	100	40	ignore-demon-resist		1	1	0
Runeword807	Insight	1				tors									Mi Nu Ku Chi Ka Ra	r10	r45	r06	r14	r04	r20	ac%		170	210	allskills		5	5	all-stats		50	50	cast2		40	40	aura	Meditation	20	20	mag%		200	200	oskill	Elemental Fury	20	20	0
Runeword808	Cunning	1				miss									Nu Ke Me Na I	r45	r17	r23	r29	r01		allskills		4	4	kill-skill	Fire Surge	33	60	kill-skill	Cold Surge	33	60	pierce		100	100	swing2		50	50	pierce-fire		30	30	pierce-cold		30	30	0
Runeword809	Rage	1				weap									Fu N Nu	r32	r05	r45				kill-skill	Headhunter Physical Damage	3	1	aura	Fanaticism	15	15	lifesteal		50	50	swing2		50	50	dmg%		400	400	dmg-norm		50	75	kill-skill	Headhunter Speed	3	1	0
Runeword810	Terminate	1				mele									I No Chi Wo Ta Tsu	r01	r36	r14	r46	r25	r13	hit-skill	Magic Enhanced Axe	25	40	hit-skill	Poison Mastery	3	60	dmg%		400	400	dmg%/lvl	16			kill-skill	Berserk Proc	33	60	swing2		50	50	dmg-mag		1000	1500	0
Runeword811	Eternal Reign	1				tors									Te N Ka Wo To Ru	r37	r05	r04	r46	r26	r24	aura	Aura of Divinity	20	20	allskills		3	3	light		10	10	res-all		50	50	all-stats-percent		15	15	red-dmg		50	50	red-mag		50	50	0
Runeword812	Change	1				weap									He N Ka Wo Su Ru	r44	r05	r04	r46	r43	r24	aura	Conviction	25	25	kill-skill	Apocalypse	3	60	hit-skill	Fire Surge	5	60	hit-skill	Cold Surge	5	60	hit-skill	Lightning Surge	5	60	reduce-ac		75	75	swing2		100	100	0
Runeword814	Soul Stealer	1				mele									Ki Wo Nu Su Mu	r08	r46	r45	r43	r40		oskill	Energy Shield	3	3	skill	Energy Shield	27	27	dmg%/lvl	24			dmg-norm		50	60	mana-on-striking		10	10	manasteal		50	50	mana%		100	100	0
Runeword815	ANCIENT'S PLEDGE	1				shld										r58	r59	r57				res-cold		30	30	abs-elem		10	15	ac%		100	150	block		3	5	res-pois-len		50	75	res-all		40	40					0
Runeword816	BLACK	1				club	hamm	mace								r60	r66	r54				crush		75	75	dmg%		200	200	swing2		30	30	kill-skill	Corpse Explosion	25	20	att		200	200	dmg-norm		50	75					0
Runeword817	FURY	1				mele										r81	r75	r55				dmg%		400	400	swing2		50	50	crush		66	66	life-on-striking		10	20	deadly		66	66	hit-skill	Fury Proc	3	45	reduce-ac		100	100	0
Runeword818	HOLY THUNDER	1				scep										r55	r58	r59	r57			dmg%		200	200	pierce-fire		25	25	pierce-cold		25	25	pierce-ltng		25	25	reduce-ac		25	25	dmg-norm		25	50	kill-skill	Vengeance Proc	17	40	0
Runeword819	HONOR	1				mele										r61	r51	r56	r53	r62		dmg%		250	250	light		15	15	allskills		1	1	lifesteal		10	10	mana-on-striking		2	2	att%		100	100	dmg-norm		30	40	0
Runeword820	KING'S GRACE	1				swor	scep									r61	r58	r60				dmg%		150	150	swing2		40	40	allskills		2	2	dmg-max		50	50	life-on-striking		5	5	all-stats-percent		20	20	item-skill-cooldown		20	20	0
Runeword821	LEAF	1				staf										r53	r58					fireskill		3	3	pierce-fire		20	20	skill	Fire Ball	7	7	skill	Flameburst	7	7	kill-skill	Fire Surge	17	20	res-all		33	33					0
Runeword822	LIONHEART	1				tors										r65	r67	r69				all-stats		50	50	ease		-50	-50	hp%		20	20	res-all		50	50	dmg%		100	100	balance2		50	50	move2		50	50	0
Runeword823	LORE	1				helm										r59	r62					allskills		2	2	red-dmg		25	25	red-mag		25	25	enepercent		20	20	ac%		150	150	res-all		25	25	regen-mana		100	100	0
Runeword824	MALICE	1				mele										r56	r51	r55				deadly		66	66	dmg%		150	150	dmg-min		40	40	swing2		40	40	dmg-ac		-100	-100	lifesteal		10	10	kill-skill	Whirlwind Proc	15	20	0
Runeword825	MELODY	1				miss										r63	r68	r54				skill	Sharpened Focus	10	10	skilltab	0	4	4	swing2		50	50	move2		50	50	pierce-res-all		20	20	dmg%		250	250	hit-skill	Multiple Shot	3	30	0
Runeword826	MEMORY	1				staf										r67	r66	r62	r55			item-skill-cooldown		15	15	kill-skill	Chain Lightning	25	20	allskills		3	3	kill-skill	Lower Resist	33	30	all-stats		30	30	res-all		30	30	mana%		50	50	0
Runeword827	NADIR	1				helm										r54	r53					oskill	Slow Teleport	1	1	move2		30	30	all-stats		30	30	ac		150	150	heal-kill		30	30	mana-kill		15	15					0
Runeword828	RADIANCE	1				helm										r54	r62	r56				light		15	15	aura	Sanctuary	10	10	dmg-undead		200	200	dmg-demon		200	200	extra-mag2		25	25	allskills		1	1	enepercent		30	30	0
Runeword829	RHYME	1				shld										r63	r55					dexpercent		75	75	strpercent		-50	-50	pierce		100	100	dmg-norm		25	30	swing2		50	50	ac%		200	200	res-all		50	50	0
Runeword830	SILENCE	1				weap						1hsw				r64	r52	r65	r74	r53	r76	hit-skill	Time Stop	5	60	allskills		5	5	aura	Cold Pierce Aura	40	40	res-all-max		5	5	kill-skill	Cold Surge	33	60	all-stats-percent		30	30	dmg-cold	500	2000	2500	0
Runeword831	SMOKE	1				tors										r54	r67					hit-skill	Weaken	3	40	dex		100	100	enr		100	100	move2		50	50	oskill	Blade Nova	3	3	ac%		200	200	abs-elem		25	25	0
Runeword832	STEALTH	1				tors										r57	r55					all-speeds		40	40	dex		30	30	res-all		30	30	regen		300	300	stam		200	200	res-pois-len		50	50	hp		100	100	0
Runeword833	STEEL	1				swor	axe	mace								r53	r51					hit-skill	Frenzy Proc	3	15	hit-skill	Axe Proc	20	15	kill-skill	Whirlwind Proc	10	15	dmg-norm		20	30	dmg%		150	150	deadly		50	50	red-dmg		30	30	0
Runeword834	STRENGTH	1				mele										r61	r53					strpercent		50	50	ease		200	200	str		50	50	dmg%		250	250	crush		50	50	heal-kill		50	50	oskill	Increased Stamina	10	10	0
Runeword835	VENOM	1				weap										r57	r64	r73				dmg-pois	10	64000	64000	ignore-ac		1	1	skill	Venom	27	27	oskill	Venom	3	3	pierce-pois		40	40	hit-skill	Poison Surge	3	40	oskill	Poison Mastery Passive	1	1	0
Runeword836	WEALTH	1				tors										r70	r68	r53				gold%		300	300	mag%		150	150	allskills		2	2	all-stats-percent		25	25	hp%		20	20	mana%		20	20	cheap		10	10	0
Runeword837	WHITE	1				wand										r64	r66					skilltab	7	4	4	extra-mag2		40	40	kill-skill	Bone Spirit	20	50	kill-skill	Magic Surge	20	50	cast2		40	40	res-mag		20	20	mana-kill		50	50	0
Runeword838	ZEPHYR	1				miss										r59	r55					hit-skill	STwister	5	30	all-speeds		40	40	oskill	Strafe	20	20	pierce		100	100	reduce-ac		50	50	hit-skill	Sandstorm	2	30	knock		1	1	0
Runeword839	BEAST	1				axe	scep	hamm								r80	r53	r72	r73	r67		oskill	Wearbear	1	1	att-skill	Shock Wave Proc	33	50	dmg%/lvl	16			dmg/lvl	16			crush		75	75	strpercent		50	50	aura	Might	25	25	0
Runeword840	BRAMBLE	1				tors									RalOhmSurEth	r58	r77	r79	r55			aura	Thorns	30	30	thorns		1500	2000	thorns/lvl	320			hp%		100	100	res-all		80	80	res-all-max		5	5	balance2		60	60	0
Runeword841	BREATH OF THE DYING	1				weap									VexHelElEldZodEth	r76	r65	r51	r52	r83	r55	pierce-pois		80	80	life-on-striking		25	25	all-stats-percent		50	50	dmg%		500	500	dmg/lvl	16			hit-skill	Poison Dagger Proc	3	45	kill-skill	Poison Surge	100	60	0
Runeword842	CALL TO ARMS	1				weap									AmnRalMalIstOhm	r61	r58	r73	r74	r77		oskill	Battle Orders	25	25	oskill	Battle Command	20	20	hit-skill	Howl	2	60	oskill	Magic Mastery	1	1	kill-skill	War Cry	25	60	allskills		3	3	hit-skill	Taunt	2	60	0
Runeword843	CHAOS	1				h2h									FalOhmUm	r69	r77	r72				aura	Chaos Aura	1	1	pierce-ele-res		20	20	swing2		50	50	charge-noconsume		40	40	ass		2	2	curse-res		50	50	mythicaldescnoflag	1066	1	1	0
Runeword844	CHAINS OF HONOR	1				tors									DolUmBerIst	r64	r72	r80	r74			allskills		5	5	strpercent		50	50	vitpercent		50	50	res-all		100	100	red-dmg%		30	30	curse-res		100	100	dmg%		200	200	0
Runeword845	CRESCENT MOON	1				axe	swor	pole							ShaelUmTir	r63	r72	r53				pierce-ltng		30	30	reduce-ac		75	75	kill-skill	Chain Lightning	25	50	kill-skill	Lightning Surge	100	25	hit-skill	Static Field	5	40	swing2		100	100	red-dmg%		25	25	0
Runeword846	DELIRIUM	1				helm									LemIstIo	r70	r74	r66				kill-skill	Mind Blast	20	40	hit-skill	Delerium Change	2	50	allskills		3	3	mag%		75	75	gold%		150	150	vit		100	100	ac		500	500	0
Runeword847	DOOM	1				axe	pole	hamm							HelOhmUmLoCham	r65	r77	r72	r78	r82		pierce-cold		60	60	pierce-fire		60	60	hit-skill	Freezing Claws Proc	3	50	hit-skill	Fire Claws Proc	3	50	aura	Holy Freeze	30	30	dmg%/lvl	40			swing2		80	80	0
Runeword848	DURESS	1				tors									ShaelUmThul	r63	r72	r60				pierce-cold		30	30	allskills		2	2	balance2		50	50	crush		50	50	dmg-norm		20	30	red-dmg%		20	20	res-all		35	35	0
Runeword849	ENIGMA	1				tors									JahIthBer	r81	r56	r80				allskills		5	5	oskill	Super Teleport	1	1	ac		1000	1000	str		300	300	all-speeds		50	50	hp%		50	50	mana%		50	50	0
Runeword850	ETERNITY	1				mele									AmnBerIstSolSur	r61	r80	r74	r62	r79		nofreeze		1	1	hit-skill	Cold Enhanced Axe	33	40	pierce-cold		60	60	deadly		100	100	indestruct		1	1	slow		33	33	dmg%/lvl	40			0
Runeword851	EXILE	1				pala									VexOhmIstDol	r76	r77	r74	r64			hit-skill	Crucify Proc	1	60	pierce-fire		30	30	aura	Defiance	20	20	life-on-striking		10	10	res-all-max		3	3	allskills		3	3	dmg%/lvl	40			0
Runeword852	FAMINE	1				axe	hamm								FalOhmOrtJah	r69	r77	r59	r81			dmg-cold	250	2000	2500	dmg-fire		2000	2500	dmg-ltng		1	4500	pierce-res-all		40	40	swing2		50	50	dmg-ac		-150	-150	life-on-striking		10	10	0
Runeword853	GLOOM	1				tors									FalUmPul	r69	r72	r71				nofreeze		1	1	balance2		40	40	ac%		400	400	res-all		60	60	trap-limit		1	1	extra-fire		40	40	extra-ltng		40	40	0
Runeword854	HAND OF JUSTICE	1				weap									SurChamAmnLo	r79	r82	r61	r78			att-skill	Judgement Proc	15	50	swing2		40	40	dmg%		400	400	dmg/lvl	16			pierce-ltng		40	40	allskills		2	2	strpercent		50	50	0
Runeword855	HEART OF THE OAK	1				staf	mace								KoVexPulThul	r68	r76	r71	r60			allskills		4	4	skill	Spirit of Nature	37	37	oskill	Spirit of Nature	3	3	passive-summ-life		50	50	aura	Vigor	15	15	res-all		50	50	hp%		50	50	0
Runeword856	KINGSLAYER	1				swor	axe								MalUmGulFal	r73	r72	r75	r69			att-skill	Vengeance Proc	20	40	pierce-fire		40	40	pierce-cold		40	40	pierce-ltng		40	40	dmg-norm		100	200	ignore-ac		1	1	dmg%/lvl	12			0
Runeword857	PASSION	1				weap									DolOrtEldLem	r64	r59	r52	r70			hit-skill	Berserk Proc	3	40	dmg-norm		40	50	dmg%		250	250	lifesteal		25	25	hit-skill	Poison Mastery	3	40	att%		100	100	regen		400	500	0
Runeword858	PRUDENCE	1				tors										r73	r53					red-mag		30	30	red-dmg		30	30	allskills		2	2	res-all		50	50	item-skill-cooldown		25	25	ac%		250	250					0
Runeword859	SANCTUARY	1				shld									KoKoMal	r68	r68	r73				curse-res		100	100	aura	Sanctuary	20	20	dmg-undead		400	400	dmg-demon		400	400	res-all		75	75	red-dmg%		15	15	res-mag		15	15	0
Runeword860	SPLENDOR	1				shld										r55	r67					light		15	15	extra-mag2		30	30	allskills		1	1	gold%		100	100	mag%		50	50	enr		100	100	cast2		40	40	0
Runeword861	STONE	1				tors									ShaelUmPulLum	r63	r72	r71	r67			move2		-20	-20	red-dmg%		30	30	res-mag		30	30	strpercent		30	30	dexpercent		-20	-20	vitpercent		30	30	ac%		500	500	0
Runeword862	WIND	1				mele										r79	r51					hit-skill	Wind Surge	5	60	kill-skill	Wind Surge	100	30	oskill	Wind Mastery	5	5	swing2		100	100	att		500	500	move2		50	50	gethit-skill	Sandstorm	25	60	0
Runeword863	BRAND	1				miss									JahLoMalGul	r81	r78	r73	r75			oskill	Strafe Magic Conversion	1	1	mythicaldescnoflag	1049	1	1	dmg-norm		100	120	dmg%		400	400	hit-skill	Magic Arrow	3	60	hit-skill	Evade	3	60	hit-skill	Magic Brand	25	40	0
Runeword864	DEATH	1				swor	axe								HelElVexOrtGul	r65	r51	r76	r59	r75		indestruct		1	1	kill-skill	Corpse Explosion	100	40	crush		100	100	dmg%		300	300	dmg-norm		100	125	heal-kill		100	100	swing2		60	60	0
Runeword865	DESTRUCTION	1				pole	swor								VexLoBerJahKo	r76	r78	r80	r81	r68		hit-skill	Volcano	5	60	hit-skill	Firestorm	2	60	pierce-fire		60	60	dmg-fire		2000	5000	reduce-ac		100	100	oskill	Fire Mastery	1	1	allskills		2	2	0
Runeword866	DRAGON	1				tors									SurLoSol	r79	r78	r62				aura	Holy Fire	30	30	pierce-fire		35	35	hp		250	250	gethit-skill	Firestorm	25	50	res-fire		100	100	abs-fire%		5	5	fireskill		5	5	0
Runeword867	DREAM	1				helm									IoJahPul	r66	r81	r71				aura	Holy Shock	20	20	mana		200	200	vitpercent		25	25	res-all		40	40	pierce-ltng		30	30	all-speeds		20	20	lightningskill		5	5	0
Runeword868	EDGE	1				miss									TirTalAmn	r53	r57	r61				aura	Thorns	20	20	thorns/lvl	160			swing2		40	40	dmg-min		50	50	dmg-undead		300	300	dmg-demon		300	300	red-dmg		30	30	0
Runeword869	FAITH	1				miss									OhmJahLemEld	r77	r81	r70	r52			hit-skill	Arrow Hit Skill	25	40	dmg-max		150	150	allskills		3	3	aura	Fanaticism	40	40	dmg%		400	400	oskill	Curse Enhancement	1	1	mythicaldescnoflag	1050	1	1	0
Runeword870	FORTITUDE	1				weap	tors								ElSolDolLo	r51	r62	r64	r78			dmg%		400	400	res-all		50	50	ac%		400	400	swing2		50	50	cast2		50	50	red-dmg%		20	20	res-mag		20	20	0
Runeword871	GRIEF	1				2hsw						hamm	pole	spea	EthTirLoMalRal	r55	r53	r78	r73	r58		dmg		400	400	swing3		40	40	hit-skill	Venom	1	60	pierce-pois		60	60	ignore-ac		1	1	heal-kill		100	100	dmg-pois	10	64000	128000	0
Runeword871	GRIEF	1				swor	axe								EthTirLoMalRal	r55	r53	r78	r73	r58		dmg		400	400	swing3		40	40	hit-skill	Venom	1	60	pierce-pois		60	60	ignore-ac		1	1	heal-kill		100	100	dmg-pois	10	51200	102400	0
Runeword872	HARMONY	1				miss									TirIthSolKo	r53	r56	r62	r68			dmg-fire		300	500	dmg-cold	200	350	450	dmg-ltng		1	800	oskill	Valkyrie	20	20	oskill	Valkyrie Mastery	20	20	pierce-res-all		20	20	swing2		40	40	0
Runeword873	ICE	1				miss									AmnShaelJahLo	r61	r63	r81	r78			allskills		5	5	aura	Cold Pierce Aura	55	55	hit-skill	Mana Shards	5	60	oskill	370	5	5	nofreeze		1	1	kill-skill	Cold Surge	100	40	mana%		200	200	0
Runeword874	INFINITY	1				pole									BerMalBerIst	r80	r73	r80	r74			aura	Conviction	50	50	pierce-ltng		60	60	move2		40	40	kill-skill	Lightning Strike	25	50	dmg%/lvl	40			crush		60	60	gethit-skill	Super Nova	2	60	0
Runeword875	INSIGHT	1				pole	staf	miss							RalTirTalSol	r58	r53	r57	r62			aura	Meditation	20	20	cast2		40	40	swing2		40	40	att%		250	250	dmg%		400	400	oskill	Critical Strike	25	25	all-stats		50	50	0
Runeword876	LAST WISH	1				swor	hamm	axe							JahMalJahSurJahBer	r81	r73	r81	r79	r81	r80	aura	Might	50	50	kill-skill	Spike Nova Proc	50	40	deadly		100	100	indestruct		1	1	dmg%/lvl	24			dmg/lvl	16			lifesteal		50	50	0
Runeword877	LAWBRINGER	1				swor	hamm	scep							AmnLemKo	r61	r70	r68				hit-skill	Decrepify	4	36	slow		40	40	aura	Sanctuary	20	20	dmg-mag		800	1000	dmg%		400	400	dmg-norm		40	50	reduce-ac		50	50	0
Runeword878	OATH	1				swor	axe	mace							ShaelPulMalLum	r63	r71	r73	r67			abs-mag		50	50	dmg%		300	300	hit-skill	Magic Enhanced Axe	20	40	hit-skill	Evade	3	40	dmg-mag		500	750	swing2		50	50	red-dmg		50	50	0
Runeword879	OBEDIENCE	1				pole									HelKoThulEthFal	r65	r68	r60	r55	r69		crush		100	100	res-all		60	60	reduce-ac		75	75	all-speeds		30	30	all-stats		30	30	dmg-min		200	200	dmg%		400	400	0
Runeword880	PHOENIX	1				weap									VexVexLoJah	r76	r76	r78	r81			kill-skill	Fire Surge	50	60	pierce-fire		50	50	hp		400	400	abs-fire%		5	5	hit-skill	Incinerate	5	60	regen		1000	1000	dmg-fire		2000	4000	0
Runeword881	PRIDE	1				pole									ChamSurIoLo	r82	r79	r66	r78			aura	Concentration	50	50	dmg-demon		500	500	ignore-demon-resist		1	1	dmg%/lvl	40			lifesteal		40	40	deadly		100	100	att%		500	500	0
Runeword882	RIFT	1				pole	scep								HelKoLemGul	r65	r68	r70	r75			hit-skill	Mana Shards	10	40	hit-skill	Plasma Swarm	10	40	hit-skill	Incinerate	10	40	pierce-fire		25	25	pierce-cold		25	25	pierce-ltng		25	25	spell-damage		40	40	0
Runeword883	SPIRIT	1				swor	shld								TalThulOrtAmn	r57	r60	r59	r61			allskills		3	3	cast2		50	50	mana%		50	50	regen-mana		200	200	balance2		60	60	enr		75	75	str		75	75	0
Runeword884	VOICE OF REASON	1				swor	mace								LemKoElEld	r70	r68	r51	r52			hit-skill	Cold Brand	20	40	hit-skill	Cold Enhanced Arrow	20	40	kill-skill	Spike Nova Cold	20	40	pierce-cold		30	30	dmg-cold	250	1000	1500	dmg%		300	300	kill-skill	Time Stop	33	40	0
Runeword885	WRATH	1				miss									PulLumBerMal	r71	r67	r80	r73			oskill	Fire Cascade	5	5	pierce-fire		30	30	swing2		80	80	aura	Fanaticism	20	20	hit-skill	Fire Brand	10	30	hit-skill	Fire Enhanced Arrow	10	30	dmg%		500	500	0
Runeword886	BONE	1				tors									SolUmUm	r62	r72	r72				nec		4	4	res-all		50	50	red-mag		30	30	mana		200	200	gethit-skill	Bone Armor	40	40	ac%		300	300	extra-mag2		30	30	0
Runeword887	ENLIGHTENMENT	1				tors									PulRalSol	r71	r58	r62				sor		4	4	regen-mana		150	150	pierce-res-all		20	20	item-skill-cooldown		20	20	oskill	Wind Mastery	1	1	res-pois-len		75	75	cast2		50	50	0
Runeword888	MYTH	1				tors									HelAmnNef	r65	r61	r54				bar		4	4	lifesteal		15	15	mana-on-striking		2	2	gethit-skill	Taunt	5	40	dmg-norm		20	30	red-dmg%		15	15	res-mag		15	15	0
Runeword889	PEACE	1				tors									ShaelThulAmn	r63	r60	r61				ama		4	4	deadly		30	30	crush		30	30	oskill	Sharpened Focus	3	3	skill	Sharpened Focus	17	17	nofreeze		1	1	balance2		50	50	0
Runeword890	PRINCIPLE	1				tors									RalGulEld	r58	r75	r52				pal		4	4	kill-skill	Fist of the Heavens	5	50	oskill	Magic Mastery	1	1	hp		150	150	mana%		30	30	res-pois-max		5	5	red-mag		40	40	0
Runeword891	RAIN	1				tors									OrtMalIth	r59	r73	r56				dru		4	4	kill-skill	Monsoon	3	55	pierce-cold		30	30	mana		150	150	hp%		30	30	aura	Holy Freeze	20	20	res-all		30	30	0
Runeword892	TREACHERY	1				tors									ShaelThulLem	r63	r60	r70				ass		4	4	move2		50	50	dexpercent		20	20	swing2		50	50	skill	Cloak of Shadows	20	20	dmg-norm		25	30	oskill	Dodge	5	5	0
Runeword893	PATTERN	1				h2h									TalOrtTir	r57	r59	r53				charge-noconsume		25	25	skilltab	20	3	3	allskills		1	1	dmg%		200	200	att%		100	100	move2		30	30	all-stats		30	30	0
Runeword894	PLAGUE	1				weap									ChamFalUm	r82	r69	r72				kill-skill	Poison Surge	100	40	aura	Cleansing	15	15	pierce-pois		30	30	poisonskill		5	5	dmg-pois	512	5000	5000	kill-skill	Spike Nova Proc	17	40	hit-skill	Poison Brand	10	10	0
Runeword895	Dance	1				glov	boot	belt							Ma I	r33	r01					move2		30	30	swing2		30	30	dexpercent		15	15	gethit-skill	Blade Nova	33	40	oskill	Dodge	1	1	kill-skill	Blade Nova	15	40	red-dmg		30	30	0
Runeword896	Hail Fire	1				staf									Hi Sa Me Ho U Ka	r34	r15	r23	r22	r02	r04	fireskill		6	6	coldskill		6	6	kill-skill	Fire Surge	5	60	kill-skill	Cold Surge	5	60	pierce-fire		15	15	pierce-cold		15	15	oskill	Conviction	10	10	0
Runeword897	Thief	1				helm									Nu Su Tsu To	r45	r43	r13	r26			gold%		250	250	oskill	Blink Strike	10	10	dexpercent		30	30	dex		60	60	dmg-min		50	50	deadly		50	50	att		400	400	0
Runeword898	Stone					tors	shld								JEW I Shi	jew	r01	r03				red-dmg		5	5	red-dmg%		10	10	str		30	30	ac		100	100	hp		80	80									0
Runeword899	Void	1				armo									JEW Ku U	jew	r06	r02				red-dmg%		10	10	res-pois-len		50	50	gethit-skill	Cloak of Shadows	15	20	red-mag		10	10	move2		30	30	regen		100	100					0
Runeword900	Forefeel					tors									JEW Yo Ka N	jew	r07	r04	r05			pierce-res-all		15	15	cast2		30	30	mana%		30	30	mana-kill		10	10	hp		50	50	mana		50	50					0
Runeword901	Gold					tors									JEW Ki N	jew	r08	r05				gold%		200	200	thorns		300	300	thorns/lvl	32			res-ltng		40	40	res-fire		40	40	res-cold		40	40	ac%		120	120	0
Runeword902	Fog					tors									JEW Ki Ri	jew	r08	r09				ac%		60	90	dex		15	15	red-dmg%		15	15	oskill	Cloak of Shadows	2	5	dexpercent		10	10	move2		20	20					0
Runeword903	Moon					tors									JEW Tsu Ki	jew	r13	r08				ac		75	75	deadly		25	25	manasteal		5	5	mag%		50	50	gold%		50	50									0
Runeword904	Sin					tors									JEW Tsu Mi	jew	r13	r10				ac%		125	125	crush		25	25	lifesteal		5	5	res-all		25	25	red-dmg%		8	8									0
Runeword905	Hot	1				tors									Ne Tsu	r41	r13					gethit-skill	Fire Surge	33	60	gethit-skill	Super Nova	1	60	pierce-fire		25	25	pierce-ltng		25	25	regen		1000	1000	fireskill		3	3	ac%		350	350	0
Runeword906	Millenium	1				staf						orb	mana		Chi Yo	r14	r07					aura	Aura of Divinity	10	10	light		10	10	allskills		1	1	cast2		45	45	res-all		60	60	res-all-max		3	3	addxp		30	30	0
Runeword907	Memory	1				staf						orb	mana		Ki O Ku	r08	r21	r06				pierce-ltng		20	20	lightningskill		3	3	oskill	Energy Shield	3	3	skill	Energy Shield	12	12	cast2		30	30	regen-mana		150	150					0
Runeword908	Rain	1				orb	mana								A Me	r12	r23					kill-skill	Rain of Fire	5	33	allskills		2	2	enr		25	25	cast2		30	30	pierce-fire		15	15	pierce-ltng		15	15	kill-skill	Pole Arm Mastery	5	33	0
Runeword909	Rain	1				staf						orb	mana		A Me	r12	r23					kill-skill	Rain of Fire	5	45	allskills		3	3	enr		40	40	cast2		40	40	pierce-fire		20	20	pierce-ltng		20	20	kill-skill	Pole Arm Mastery	5	45	0
Runeword910	Winter	1				staf						orb	mana		Fu Yu	r32	r16					aura	Cold Pierce Aura	15	15	kill-skill	Cold Surge	100	25	gethit-skill	Time Stop	10	40	pierce-cold		20	20	cast2		30	30	coldskill		3	3	res-cold-max		5	5	0
Runeword912	Psychic	1				char									A Ki Ra	r12	r08	r20				aura	Sanctuary	10	10	dmg-undead		200	200	dmg-demon		200	200	item-skill-cooldown		15	15	ac%		150	150	hit-skill	Psychic Hammer	3	45					0
Runeword913	Captive	1				char									Ho Ri Yo	r22	r09	r07				extra-summ		20	20	allskills		1	1	oskill	Raise Skeleton	3	3	skill	Raise Skeleton	12	12	oskill	Raise Skeletal Mage	3	3	skill	Raise Skeletal Mage	12	12	ac		200	200	0
Runeword914	Wealth	1				char									To Mi	r26	r10					ac%		75	75	gold%		125	125	mag%		75	75	gold%/lvl	16			mag%/lvl	8			oskill	Find Potion	5	5					0
Runeword915	Youth	1				char									Wa Ka Sa	r27	r04	r15				aura	Prayer	15	15	regen		800	800	regen-mana		100	100	allskills		1	1	move2		30	30	balance2		30	30	vit		50	50	0
Runeword916	Harmony	1				char									Wa Se I	r27	r31	r01				hp%		25	25	balance3		25	25	mana%		25	25	swing3		25	25	move3		25	25	cast3		25	25	red-dmg%		20	20	0
Runeword917	Daylight	1				char									Hi Ru Ma	r34	r24	r33				hit-skill	Fire Surge	1	40	hit-skill	Lightning Surge	1	40	pierce-fire		20	20	pierce-ltng		20	20	res-all		35	35	ac		150	150	allskills		1	1	0
Runeword918	Spirit	1				char									Ko Ko Ro	r19	r19	r38				skill	Spirit of Nature	3	3	oskill	Spirit of Nature	27	27	passive-summ-life		35	35	ac		200	200	hp		200	200	oskill	Battle Orders	10	10	aura	Salvation	5	5	0
Runeword919	Abandon	1				char									Su Te Ru	r43	r37	r24				oskill	Shade Armor	10	10	curse-res		50	50	allskills		1	1	res-all		35	35	ac		200	200	gethit-skill	Time Lapse	15	1	oskill	Battle Command	10	10	0
Runeword920	Stone					tors	shld								JEW I Shi	jew	r01	r03				ac		50	50	res-ltng		20	20	red-dmg		5	5	red-mag		5	5	hp		50	50									0
